id	name	category	in_taxon
MGI:MGI:2660880	Gmppb Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97075	Mpi Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q08257	CRYZ Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13621	SLC12A1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:88279	Cbl Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1889583	Sh3kbp1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1345138	Spry2 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-210625	PTPN1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-162563	SHP2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-197938	SHP1	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8WWH5	TRUB1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H9Z2	LIN28A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8WYQ5	DGCR8 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-350083	LRP2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8960083	unknown protease	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-266068	MRP1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2980925	TCN2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2980909	CD320	biolink:Gene	NCBITaxon:9606
MGI:MGI:1918851	Ceacam20 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:99515	Syk Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:3026877	Ptprh Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:O15123	ANGPT2 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-191990	BACS	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-159392	BAAT	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-194172	MRP3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-194062	OATP-A	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-194116	NTCP	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-194075	OATP-8	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-194133	OATP-C	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-193509	ABCB11	biolink:Gene	NCBITaxon:9606
MGI:MGI:97828	Pygb Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97565	Pgm1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1924809	Agl Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97564	Pgm2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97579	Phkg1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-69593	Ubiquitin ligase	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5649651	PNK	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-53845	POLB	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5649648	NEH1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5649697	NEIL1,NEIL2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-53789	LIG3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5649650	NEH2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q06609	RAD51 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92698	RAD54L Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H8M2	BRD9 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92830	KAT2A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92831	KAT2B Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NP71	MLXIPL Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q07869	PPARA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H0K1	SIK2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q5T0T0	MARCHF8 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O00220	TNFRSF10A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O14763	TNFRSF10B Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P03126	E6 HPV16	biolink:Gene	NCBITaxon:9606
UniProtKB:P50876	RNF144A Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:99779	Chrna7 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96629	Jak2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:103038	Stat3 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9UJ41	RABGEF1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P20339	RAB5A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96HU8	DIRAS2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8WXH4	ASB11 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2993756	RANBP2	biolink:Gene	NCBITaxon:9606
MGI:MGI:96820	Lpl Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96765	Ldlr Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1891259	Lrat Mmus	biolink:Gene	NCBITaxon:10090
GO:0042627	chylomicron	biolink:Gene	NCBITaxon:10090
MGI:MGI:97876	Rbp1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:87921	Adh1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1315215	Dhrs3 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q86UK7	ZNF598 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H1I8	ASCC2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UK80	USP21 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15379	HDAC3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P16220	CREB1 Hsap	biolink:Gene	NCBITaxon:9606
GO:0005952	cAMP-dependent protein kinase complex	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6ZRS2	SRCAP Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96LB1	MRGPRX2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P06436		biolink:Gene	NCBITaxon:9606
UniProtKB:P35580	MYH10 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-193148	CYP11A1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2980957	TSPO	biolink:Gene	NCBITaxon:9606
UniProtKB:P32455	GBP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O94762	RECQL5 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96NY9	MUS81 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:98857	Gfus Mmus	biolink:Gene	NCBITaxon:10090
GO:0090443	FAR/SIN/STRIPAK complex	biolink:Gene	NCBITaxon:9606
UniProtKB:Q14BN4	SLMAP Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6782869	LCMT2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6782888	TYW3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6783460	TYW5:Fe2+ dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6782860	TRMT12	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6782882	TYW1:FMN:4Fe-4S	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9037759	CYP1A1, CYP1A2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6788652	ICMT:Zn2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9647931	ZDHHC9	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2530496	FNTA:FNTB	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9647780	PolyUb-RCE1	biolink:Gene	NCBITaxon:9606
UniProtKB:P16473	TSHR Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P20396	TRH Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P03950	ANG Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15031	PLXNB2 Hsap	biolink:Gene	NCBITaxon:9606
GO:0022625	cytosolic large ribosomal subunit	biolink:Gene	NCBITaxon:9606
UniProtKB:P13489	RNH1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5686084	PCNA:POLD,POLE,POLH,POLK:RPA:RFC	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8933487	MUS81:EME1, (MUS81:EME2)	biolink:Gene	NCBITaxon:9606
MGI:MGI:1890081	Foxo3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:104565	Cdkn1b Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:87930	Adk Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-176269	ATR:ATRIP	biolink:Gene	NCBITaxon:9606
UniProtKB:P33681	CD80 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75208	COQ9 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q99807	COQ7 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6P4F2-2	FDX2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y2Z9	COQ6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P22570	FDXR Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O94972	TRIM37 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P50542	PEX5 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P28328	PEX2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O43933	PEX1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13608	PEX6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75381	PEX14 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O00623	PEX12 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O60683	PEX10 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q7Z412	PEX26 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92968	PEX13 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8TAF3	WDR48 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:F5HGQ8	UL138 HCMVM	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UI95	MAD2L2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O60673	REV3L Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UBZ9	REV1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-374939	Docked Noradrenalin loaded synaptic vesicle	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2901780	SLC22A1,SLC22A2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9BV68	RNF126 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9023198	CPE:Zn2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-265156	PC2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-378974	PC1:calcium cofactor	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-437105	ZnT5	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3878118	KIF5B-like proteins	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1428499	MYO5A	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-437106	ZnT8	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3341287	PDIA1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-4084704	ERO1B	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-264960	Signal Peptidase	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96CH1	GPR146 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9BRJ6	CHLSN Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1524151	PLA2(11)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1498778	LPIAT	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1806173	SYNJs,OCRL	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1602359	PLA2(15)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1524143	PLA2(13)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1524141	PLA2(12)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1500647	CDIPT:Mg2+/Mn2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1604637	SACM1L	biolink:Gene	NCBITaxon:9606
MGI:MGI:1927999	Mlxipl Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:95485	Fasn Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:108451	Acaca Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:108398	Mlx Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1339639	Ogt Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q16531	DDB1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13619	CUL4A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q69027	X HBVCJ	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96SB8	SMC6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8IY18	SMC5 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6782581	MAN1B1,EDEM2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-548881	UGGT1,2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6782691	EDEM1,3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8866890	ERAD E3 ligases	biolink:Gene	NCBITaxon:9606
UniProtKB:P08908	HTR1A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13224	GRIN2B Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-198808	CYB5A:heme	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-198850	CYB5R3:FAD	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-198841	GLUT1,3	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92673	SORL1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P49768	PSEN1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P05067	APP Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P21730	C5AR1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-206748	BTRC:CUL1:RBX1:SKP1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-195263	CSNK1A1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5610569	PKA catalytic subunit	biolink:Gene	NCBITaxon:9606
MGI:MGI:1926170	Dlst Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:107450	Dld Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1099463	Idh3g Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1915084	Idh3a Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2158650	Idh3b Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1098267	Ogdh Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1927665	Sirt3 Mmus	biolink:Gene	NCBITaxon:10090
GO:0045273	respiratory chain complex II (succinate dehydrogenase)	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-1181110	ACVR1C	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1181336	p-ACVR1B,C	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1181136	ACVR2A,B	biolink:Gene	NCBITaxon:9606
MGI:MGI:1922106	Pip5k1bos Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:88067	Arc Mmus	biolink:Gene	NCBITaxon:10090
RGD:1565135	Rnf216 Rnor	biolink:Gene	NCBITaxon:10090
MGI:MGI:1915229	Atad1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:104785	Myo6 Mmus	biolink:Gene	NCBITaxon:10090
RGD:71048	Ap2b1 Rnor	biolink:Gene	NCBITaxon:10090
UniProtKB:P07385		biolink:Gene	NCBITaxon:9606
UniProtKB:P01588	EPO Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P19235	EPOR Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O14508	SOCS2 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1916622	Mocs3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1336894	Mocs2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1316706	Nfs1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:109602	Gphn Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1915841	Mocos Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9NX47	MARCHF5 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q01826	SATB1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-432231	AQP2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-431723	AQP3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-431733	AQP4	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2028712	MYO5B	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-431700	AQP1	biolink:Gene	NCBITaxon:9606
MGI:MGI:1306785	Ugdh Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2137698	Ugt1a6a Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:108024	Rgn Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1353434	Gulo Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2183447	Ugp2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1353494	Akr1b1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-507859	GLS dimers	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-210380	Glutamate loaded synaptic vesicle	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-212663	SLC38A1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-210458	Docked Glutamate Loaded Synaptic Vesicle	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-70699	BCAT1 dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-427969	EAATs	biolink:Gene	NCBITaxon:9606
UniProtKB:P35408	PTGER4 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9022670	5-HEDH	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9029001	CYP	biolink:Gene	NCBITaxon:9606
UniProtKB:P32942	ICAM3 Hsap	biolink:Gene	NCBITaxon:9606
GO:0034687	integrin alphaL-beta2 complex	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-191975	AKR1D1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3229260	Aldo-keto reductase family	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3229177		biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-193441	HSD3B7	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-192115	CYP27A1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-192166	CYP39A1	biolink:Gene	NCBITaxon:9606
UniProtKB:P38936	CDKN1A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NQV7	PRDM9 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P42226	STAT6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P05112	IL4 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P13598	ICAM2 Hsap	biolink:Gene	NCBITaxon:9606
GO:0030877	beta-catenin destruction complex	biolink:Gene	NCBITaxon:9606
UniProtKB:O75569	PRKRA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q15485	FCN2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P03971	AMH Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q16671	AMHR2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P36894	BMPR1A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75469	NR1I2 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3907278	STEAP3,STEAP4	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-917803	MCOLN1	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92503	SEC14L1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q04726	TLE3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H9B1	EHMT1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P37231-2	PPARG Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q86VK4	ZNF410 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q14839	CHD4 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P69891	HBG1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P69892	HBG2 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:109548	Adam10 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:99439	Btc Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q13616	CUL1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P19021	PAM Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8TDQ0	HAVCR2 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6791547	EXOSC10	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6791524	NOB1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-4127472	CTSS-like proteins	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1236834	LAP	biolink:Gene	NCBITaxon:9606
MGI:MGI:1916071	Fcsk Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1922790	Fpgt Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1916314	Fuom Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q92993-4	KAT5 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:2137520	Twsg1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1920480	Bmper Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1313268	Chrd Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9Y2E6	DTX4 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96MT8	CEP63 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:A0A024B7W1		biolink:Gene	NCBITaxon:9606
UniProtKB:P00797-1	REN Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P12821	ACE Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P30556	AGTR1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P01133	EGF Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9020389	RAC3 GEFs	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9020393	RAC3 GAPs	biolink:Gene	NCBITaxon:9606
UniProtKB:A0A0N9NCU6		biolink:Gene	NCBITaxon:9606
MGI:MGI:2155700	Nt5c1a Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P22415	USF1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-912393	SPO11 Dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-981776	MRN:CtIP	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-912345	PRDM9	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-59544	MRE11A	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1234142	ZYP	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-159157	UGT1A4	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-159191	UGT1A1 tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5693688	CES1 trimer, CES2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-174920	UGTs (O-GlcA forming)	biolink:Gene	NCBITaxon:9606
