agent_type	category	id	knowledge_level	object	original_object	original_predicate	original_subject	predicate	publications	sources	subject
manual_agent	biolink:GeneToGeneAssociation	127b73fd-8853-4652-80e7-3125ddda8b27	knowledge_assertion	UniProtKB:P42345	UniProtKB:P42345	RO:0002629	UniProtKB:Q8N122	biolink:directly_positively_regulates	PMID:12150926	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q8N122
manual_agent	biolink:GeneToGeneAssociation	378b6da2-9feb-47df-98aa-6361f14d76d6	knowledge_assertion	UniProtKB:Q7L523	UniProtKB:Q7L523	RO:0002629	GO:0071986	biolink:directly_positively_regulates	PMID:22980980|PMID:29107538	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	GO:0071986
manual_agent	biolink:GeneToGeneAssociation	18853c34-d210-440c-9116-20d32cf01e98	knowledge_assertion	UniProtKB:Q15382	UniProtKB:Q15382	RO:0002629	UniProtKB:Q7L523	biolink:directly_positively_regulates	PMID:31601708	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q7L523
manual_agent	biolink:GeneToGeneAssociation	c72a83cb-3b0c-40bc-a69f-26f535d4503d	knowledge_assertion	UniProtKB:Q7L523	UniProtKB:Q7L523	RO:0002629	UniProtKB:Q7L523	biolink:directly_positively_regulates	PMID:31601764|PMID:31601708	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q7L523
manual_agent	biolink:GeneToGeneAssociation	ea098124-6fce-47a6-9147-5a57c647075f	knowledge_assertion	UniProtKB:Q9HB90	UniProtKB:Q9HB90	RO:0002629	UniProtKB:Q7L523	biolink:directly_positively_regulates	PMID:31601764|PMID:31601708	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q7L523
manual_agent	biolink:GeneToGeneAssociation	60c6d122-907a-48c9-bf77-61c63c6c0a0f	knowledge_assertion	UniProtKB:O75385	UniProtKB:O75385	RO:0002630	UniProtKB:P42345	biolink:directly_negatively_regulates	PMID:12087098|PMID:29750193	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P42345
manual_agent	biolink:GeneToGeneAssociation	2c6b0860-cc83-4cdf-8a60-89b40d13b998	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-432933	obo:go/extensions/reacto.owl#REACTO_R-HSA-432933	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-184206	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-184206
manual_agent	biolink:GeneToGeneAssociation	6cf4a9fd-1b10-441d-819e-ac20cfc5a0db	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-432933	obo:go/extensions/reacto.owl#REACTO_R-HSA-432933	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-186791	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-186791
manual_agent	biolink:GeneToGeneAssociation	4db7edd3-2aed-4c3f-9a9f-9a79866b9062	knowledge_assertion	UniProtKB:P36897	UniProtKB:P36897	RO:0002629	UniProtKB:P37173	biolink:directly_positively_regulates	PMID:8635485	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P37173
manual_agent	biolink:GeneToGeneAssociation	fa2dc563-6569-4c68-9430-86372f9fbb31	knowledge_assertion	UniProtKB:Q15796	UniProtKB:Q15796	RO:0002629	UniProtKB:P36897	biolink:directly_positively_regulates	PMID:8752209	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P36897
manual_agent	biolink:GeneToGeneAssociation	d36d8e3f-e83c-4821-99f5-f6a44b6d606f	knowledge_assertion	UniProtKB:P37173	UniProtKB:P37173	RO:0002629	UniProtKB:P10600	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P10600
manual_agent	biolink:GeneToGeneAssociation	44de6405-90f9-4972-8f74-38fd9ec4a4d4	knowledge_assertion	UniProtKB:P61026	UniProtKB:P61026	RO:0002629	UniProtKB:Q5VZ89	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q5VZ89
manual_agent	biolink:GeneToGeneAssociation	d922d391-149c-4fa9-acd8-45b192542b6c	knowledge_assertion	MGI:MGI:101813	MGI:MGI:101813	RO:0002413	MGI:MGI:1924408	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1924408
manual_agent	biolink:GeneToGeneAssociation	359217c5-a413-4fe7-9ea8-b487345c08db	knowledge_assertion	MGI:MGI:101813	MGI:MGI:101813	RO:0002629	MGI:MGI:1924139	biolink:directly_positively_regulates	PMID:38425362	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1924139
manual_agent	biolink:GeneToGeneAssociation	cd58258e-8425-4e40-a680-ba4088bbbacc	knowledge_assertion	MGI:MGI:1277152	MGI:MGI:1277152	RO:0002304	MGI:MGI:2139090	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:2139090
manual_agent	biolink:GeneToGeneAssociation	3f9af86a-8bf3-4686-951a-db4ab74966b7	knowledge_assertion	MGI:MGI:1924408	MGI:MGI:1924408	RO:0002413	MGI:MGI:1919133	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1919133
manual_agent	biolink:GeneToGeneAssociation	93881368-aa2e-43b0-bc8f-92abb7d12606	knowledge_assertion	MGI:MGI:101813	MGI:MGI:101813	RO:0002413	MGI:MGI:107207	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:107207
manual_agent	biolink:GeneToGeneAssociation	49014e4e-40f2-440b-8401-395e7d8f12f7	knowledge_assertion	MGI:MGI:2139090	MGI:MGI:2139090	RO:0002304	MGI:MGI:1277152	biolink:related_to	PMID:36658222	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1277152
manual_agent	biolink:GeneToGeneAssociation	c0f16e0f-f2f0-4576-a0b2-d2d02c9bf9eb	knowledge_assertion	MGI:MGI:1098826	MGI:MGI:1098826	RO:0002413	MGI:MGI:101813	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:101813
manual_agent	biolink:GeneToGeneAssociation	fb721951-a0e3-496b-822e-e10e31cd4096	knowledge_assertion	MGI:MGI:107207	MGI:MGI:107207	RO:0002413	MGI:MGI:1098643	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1098643
manual_agent	biolink:GeneToGeneAssociation	5f933cfb-d263-46cb-96ac-8913ef1f0f26	knowledge_assertion	MGI:MGI:1919133	MGI:MGI:1919133	RO:0002413	GO:0032991	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	GO:0032991
manual_agent	biolink:GeneToGeneAssociation	ca5f9715-a618-4fa6-8eeb-8ed264c4f397	knowledge_assertion	MGI:MGI:107207	MGI:MGI:107207	RO:0002629	MGI:MGI:1915164	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1915164
manual_agent	biolink:GeneToGeneAssociation	8f61ca81-da15-40ec-b03c-415e56b65b4e	knowledge_assertion	MGI:MGI:107207	MGI:MGI:107207	RO:0002629	MGI:MGI:1914676	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1914676
manual_agent	biolink:GeneToGeneAssociation	c17d2f06-6656-4c2b-9a1b-d6f5798e9aed	knowledge_assertion	UniProtKB:Q9UK99	UniProtKB:Q9UK99	RO:0002413	UniProtKB:P21698	biolink:related_to	PMID:26037928	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P21698
manual_agent	biolink:GeneToGeneAssociation	7ddc8645-d946-4747-8e00-070f0d00872c	knowledge_assertion	GO:0000439	GO:0000439	RO:0002409	UniProtKB:Q9UK99	biolink:related_to	PMID:26037928	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9UK99
manual_agent	biolink:GeneToGeneAssociation	da17aeb3-56fd-4cc4-82ff-0fa8b8fa2abf	knowledge_assertion	MGI:MGI:95294	MGI:MGI:95294	RO:0002629	MGI:MGI:95294	biolink:directly_positively_regulates	PMID:2176151	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:95294
manual_agent	biolink:GeneToGeneAssociation	ad666bac-078a-4de9-ba5f-271292bacf65	knowledge_assertion	MGI:MGI:97615	MGI:MGI:97615	RO:0002629	MGI:MGI:95294	biolink:directly_positively_regulates	PMID:2472218|PMID:28004780|PMID:9529375	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:95294
manual_agent	biolink:GeneToGeneAssociation	0b9e6302-dec3-4055-81a8-094a018fba0c	knowledge_assertion	MGI:MGI:95294	MGI:MGI:95294	RO:0002629	MGI:MGI:95290	biolink:directly_positively_regulates	PMID:2176151|PMID:9529375	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:95290
manual_agent	biolink:GeneToGeneAssociation	081caa08-51d8-4c6a-8aa1-d540aef77f96	knowledge_assertion	UniProtKB:Q9Y572	UniProtKB:Q9Y572	RO:0002629	UniProtKB:P01375	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P01375
manual_agent	biolink:GeneToGeneAssociation	1f180edc-3da1-41ff-afb5-773a098b15ec	knowledge_assertion	UniProtKB:P19838	UniProtKB:P19838	RO:0002629	UniProtKB:O43318	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:O43318
manual_agent	biolink:GeneToGeneAssociation	89063a68-9629-4636-98e4-88e49b258f5f	knowledge_assertion	UniProtKB:O43318	UniProtKB:O43318	RO:0002629	UniProtKB:Q9Y572	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9Y572
manual_agent	biolink:GeneToGeneAssociation	21801545-2866-42f0-b7c9-b659c9418602	knowledge_assertion	UniProtKB:Q9Y572	UniProtKB:Q9Y572	RO:0002629	UniProtKB:Q13490	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q13490
manual_agent	biolink:GeneToGeneAssociation	3c6e76b3-fc5a-4412-8a81-57fbdae0cf1e	knowledge_assertion	UniProtKB:O94851	UniProtKB:O94851	RO:0002629	UniProtKB:Q9ULV4	biolink:directly_positively_regulates	PMID: 34106209	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9ULV4
manual_agent	biolink:GeneToGeneAssociation	6ccd5910-d1d4-470b-98b3-cb5fae1d957d	knowledge_assertion	RGD:3802	RGD:3802	RO:0012009	RGD:3802	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	RGD:3802
manual_agent	biolink:GeneToGeneAssociation	9a13c465-8809-4504-8c05-06e89e47477f	knowledge_assertion	UniProtKB:O95786	UniProtKB:O95786	RO:0002629	UniProtKB:O95786	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:O95786
manual_agent	biolink:GeneToGeneAssociation	60b76fea-400c-4807-972b-df7ba0c7bf2b	knowledge_assertion	UniProtKB:O95786	UniProtKB:O95786	RO:0002630	UniProtKB:Q92503	biolink:directly_negatively_regulates	PMID:23843640	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q92503
manual_agent	biolink:GeneToGeneAssociation	a8cf4b48-30f7-43be-bbd0-6fbd1b7a1e11	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-77267	obo:go/extensions/reacto.owl#REACTO_R-HSA-77267	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-77267	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-77267
manual_agent	biolink:GeneToGeneAssociation	5be66a83-c7be-4722-9751-bd3cd71a7e58	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-77258	obo:go/extensions/reacto.owl#REACTO_R-HSA-77258	RO:0002411	obo:go/extensions/reacto.owl#REACTO_R-HSA-77267	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-77267
manual_agent	biolink:GeneToGeneAssociation	9db6a4e6-91b8-4694-a192-406379284414	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-77267	obo:go/extensions/reacto.owl#REACTO_R-HSA-77267	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-77258	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-77258
manual_agent	biolink:GeneToGeneAssociation	dd538241-a098-4ad5-9b39-9b3e905c9135	knowledge_assertion	UniProtKB:Q96G01	UniProtKB:Q96G01	RO:0002578	UniProtKB:P49841	biolink:related_to	PMID:17139249	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P49841
manual_agent	biolink:GeneToGeneAssociation	adfb9e28-9e58-4c09-8a9a-f4e4dda6de7e	knowledge_assertion	MGI:MGI:1925542	MGI:MGI:1925542	RO:0002629	MGI:MGI:107476	biolink:directly_positively_regulates	PMID:30131394	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:107476
manual_agent	biolink:GeneToGeneAssociation	caebe1d7-95fd-4cac-8e5a-21f4558a2c0b	knowledge_assertion	MGI:MGI:109528	MGI:MGI:109528	RO:0002629	MGI:MGI:1925542	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1925542
manual_agent	biolink:GeneToGeneAssociation	3842014a-b60d-437a-aca2-0dbecdca7d0c	knowledge_assertion	MGI:MGI:96623	MGI:MGI:96623	RO:0002413	MGI:MGI:97613	biolink:related_to	PMID:2554142	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:97613
manual_agent	biolink:GeneToGeneAssociation	85bf5470-5fc8-438f-b1b1-3957d229f3e2	knowledge_assertion	MGI:MGI:107476	MGI:MGI:107476	RO:0002629	MGI:MGI:96623	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:96623
manual_agent	biolink:GeneToGeneAssociation	b79557df-a9d1-487f-a49e-2bfaced9231e	knowledge_assertion	MGI:MGI:95776	MGI:MGI:95776	RO:0002629	MGI:MGI:2684079	biolink:directly_positively_regulates	PMID:20440069	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:2684079
manual_agent	biolink:GeneToGeneAssociation	91bfa7d6-db12-4969-8103-63887dff99a7	knowledge_assertion	MGI:MGI:95766	MGI:MGI:95766	RO:0002629	MGI:MGI:2684079	biolink:directly_positively_regulates	PMID:20440069	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:2684079
manual_agent	biolink:GeneToGeneAssociation	0b2bec5c-27f5-42d2-8984-0a759daa12ab	knowledge_assertion	MGI:MGI:97613	MGI:MGI:97613	RO:0002629	MGI:MGI:95776	biolink:directly_positively_regulates	PMID:20440069	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:95776
manual_agent	biolink:GeneToGeneAssociation	8d11bb05-81ca-4592-b3c3-b7b0a1f7ea27	knowledge_assertion	MGI:MGI:97613	MGI:MGI:97613	RO:0002629	MGI:MGI:95766	biolink:directly_positively_regulates	PMID:20440069	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:95766
manual_agent	biolink:GeneToGeneAssociation	cb0884c3-1948-44e2-931b-2ff8f1468ff1	knowledge_assertion	UniProtKB:Q14693	UniProtKB:Q14693	RO:0002630	UniProtKB:Q96EB6	biolink:directly_negatively_regulates	PMID:29765047	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q96EB6
manual_agent	biolink:GeneToGeneAssociation	6f0467d4-44ae-491e-bf5e-d69ea148d278	knowledge_assertion	UniProtKB:Q14693	UniProtKB:Q14693	RO:0002629	UniProtKB:Q92993	biolink:directly_positively_regulates	PMID:29765047	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q92993
manual_agent	biolink:GeneToGeneAssociation	c853d170-9e72-428e-82ce-133d479a6b03	knowledge_assertion	MGI:MGI:2144151	MGI:MGI:2144151	RO:0002413	MGI:MGI:1351869	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	MGI:MGI:1351869
manual_agent	biolink:GeneToGeneAssociation	79508cc1-879d-43b1-a4f7-a07f3fd76832	knowledge_assertion	UniProtKB:P50148	UniProtKB:P50148	RO:0002629	UniProtKB:Q8TDS7	biolink:directly_positively_regulates	PMID:37591889	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q8TDS7
manual_agent	biolink:GeneToGeneAssociation	7877fb77-63bc-4c24-b29a-1c6cfd5c0abc	knowledge_assertion	UniProtKB:Q01970	UniProtKB:Q01970	RO:0002629	UniProtKB:P50148	biolink:directly_positively_regulates	PMID:37991948	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P50148
manual_agent	biolink:GeneToGeneAssociation	21778a00-61ba-43d8-a789-e7344e50ffe9	knowledge_assertion	UniProtKB:P23443	UniProtKB:P23443	RO:0002629	UniProtKB:P42345	biolink:directly_positively_regulates	PMID:12087098	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P42345
manual_agent	biolink:GeneToGeneAssociation	a7e09567-f0c6-407c-a2c6-4f292676b450	knowledge_assertion	UniProtKB:Q8N3Y1	UniProtKB:Q8N3Y1	RO:0002629	UniProtKB:P42345	biolink:directly_positively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P42345
manual_agent	biolink:GeneToGeneAssociation	7de79e46-178b-4552-a679-f60f6a428b14	knowledge_assertion	UniProtKB:P62877	UniProtKB:P62877	RO:0002629	UniProtKB:Q8N3Y1	biolink:directly_positively_regulates	PMID:18498745	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q8N3Y1
manual_agent	biolink:GeneToGeneAssociation	7f6c107a-b96e-45b5-8f83-488a268eec53	knowledge_assertion	UniProtKB:Q8N3Y1	UniProtKB:Q8N3Y1	RO:0002629	UniProtKB:Q14999	biolink:directly_positively_regulates	PMID:18498745	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q14999
manual_agent	biolink:GeneToGeneAssociation	ae562bda-d9bd-43f1-ad33-fb412e2b5fd5	knowledge_assertion	UniProtKB:P42345	UniProtKB:P42345	RO:0002413	UniProtKB:Q9BPZ7	biolink:related_to		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q9BPZ7
manual_agent	biolink:GeneToGeneAssociation	413e18c7-a0c9-4752-b3ee-c46fa32f88a4	knowledge_assertion	UniProtKB:P35568	UniProtKB:P35568	RO:0002630	UniProtKB:P62877	biolink:directly_negatively_regulates	PMID:18498745	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P62877
manual_agent	biolink:GeneToGeneAssociation	9c2b6d12-4fc7-44c7-b68f-45296dd4d271	knowledge_assertion	UniProtKB:Q8N3Y1	UniProtKB:Q8N3Y1	RO:0002413	UniProtKB:P23443	biolink:related_to	PMID:18952604	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:P23443
manual_agent	biolink:GeneToGeneAssociation	a7df3710-a671-4d52-8385-195ea1ac5c63	knowledge_assertion	UniProtKB:P48061	UniProtKB:P48061	RO:0002630	UniProtKB:O15218	biolink:directly_negatively_regulates		{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:O15218
manual_agent	biolink:GeneToGeneAssociation	9a272bf0-bd4e-49a7-8d67-69994444b7e0	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-2997551	obo:go/extensions/reacto.owl#REACTO_R-HSA-2997551	RO:0002413	obo:go/extensions/reacto.owl#REACTO_R-HSA-399809	biolink:related_to		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-399809
manual_agent	biolink:GeneToGeneAssociation	ed13a5c6-2b5f-4643-8b34-51fd3d232e33	knowledge_assertion	obo:go/extensions/reacto.owl#REACTO_R-HSA-399809	obo:go/extensions/reacto.owl#REACTO_R-HSA-399809	RO:0002629	obo:go/extensions/reacto.owl#REACTO_R-HSA-200917	biolink:directly_positively_regulates		{'id': 'infores:reactome', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:reactome', 'resource_role': 'primary_knowledge_source'}|{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'aggregator_knowledge_source'}	obo:go/extensions/reacto.owl#REACTO_R-HSA-200917
manual_agent	biolink:GeneToGeneAssociation	516dc9a2-7ea4-4479-a3fc-50492900e459	knowledge_assertion	UniProtKB:Q96S21	UniProtKB:Q96S21	RO:0002630	UniProtKB:Q5VWQ8	biolink:directly_negatively_regulates	PMID:29156729	{'id': 'infores:go-cam', 'category': ['biolink:RetrievalSource'], 'resource_id': 'infores:go-cam', 'resource_role': 'primary_knowledge_source'}	UniProtKB:Q5VWQ8
